order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance
3f7b3fA,51,Burritos,2024-09-15,2024-09-15,12.44,16.74,Car,Medium,Rainy,0.0,0.31,Route_5,3db4bb21-0924-4037-86e5-0a06df3c545e,58,Male,City_10,20,4,Mexican,Monthly,No,Hot,3,3,Good,3,False,True,Bike-friendly,0.9615446464716019,Car,Yes
ee98e1R,45,Chicken wings,2024-12-07,2024-12-07,6.11,38.45,Walk,Medium,Snowy,0.0,8.74,Route_5,de122be2-40c0-400a-a221-b187928881c6,58,Male,City_1,6,1,Mexican,Monthly,No,Warm,4,5,Fair,5,False,False,Mixed,0.914675454896483,Car,Yes
f7c046J,55,Briyani rice,2024-03-03,2024-03-03,12.52,33.07,Walk,Low,Snowy,0.0,14.74,Route_1,ecc0bed1-f2b8-4d83-aa00-a828d7468831,29,Other,City_9,40,1,Asian,Monthly,Yes,Warm,1,5,Poor,1,False,False,Bike-friendly,0.09907001591246567,Bike,No
c78ff5X,92,CoffeeBoba tea,2024-04-28,2024-04-28,10.03,34.52,Car,Medium,Sunny,0.0,16.87,Route_3,c1fcc746-e20c-4c9a-94b4-b56d85719312,54,Other,City_10,32,3,American,Monthly,Yes,Warm,1,5,Fair,1,False,True,Mixed,0.27406257654055777,Bike,No
947d7dN,26,PastrySmoothie,2024-10-27,2024-10-27,9.85,28.53,Walk,Medium,Sunny,0.0,19.88,Route_5,0de9a6b8-c53b-4a72-a3df-a6a3dd67988e,21,Other,City_7,38,4,Mexican,Weekly,Yes,Warm,3,1,Good,1,False,True,Car-only,0.90692675146837,Car,Yes
3abb4fN,37,Pasta,2024-07-23,2024-07-23,6.95,9.48,Car,High,Rainy,0.0,14.25,Route_1,e6926b52-a60a-4e47-9242-22afb99ab161,31,Male,City_2,29,3,Asian,Monthly,Yes,Hot,5,4,Poor,2,False,True,Mixed,0.7400794179098487,Car,No
0ed7b4M,10,Chicken pie,2024-09-29,2024-09-29,11.04,48.39,Car,Medium,Snowy,0.0,-7.19,Route_2,612c6246-4036-4ffe-bb7a-57ad4a566509,50,Other,City_6,11,1,Italian,Weekly,No,Warm,3,5,Poor,4,True,False,Mixed,0.7737301680393104,Car,No
2909eeF,57,Dumplings,2024-09-14,2024-09-14,4.83,20.13,Car,Low,Sunny,0.0,-7.77,Route_1,44b19625-115a-402b-ac8c-4bc5813fe240,55,Other,City_6,11,2,Mediterranean,Monthly,Yes,Cold,4,5,Fair,5,True,True,Car-only,0.04666729117739099,Bike,No
bce076L,40,Chicken pie,2024-05-05,2024-05-05,11.21,9.86,Walk,High,Rainy,0.0,0.13,Route_3,51be22eb-46f1-4dd6-baaa-664d1966447f,45,Female,City_1,3,1,Asian,Weekly,No,Hot,1,3,Poor,2,False,True,Mixed,0.77717417091027,Car,No
4ead0eO,78,PastrySmoothie,2024-08-21,2024-08-21,2.43,6.22,Walk,Medium,Rainy,0.0,13.19,Route_4,70230f12-657f-435b-8eab-be15783583c2,31,Other,City_4,2,5,Asian,Monthly,No,Hot,3,1,Poor,5,True,True,Car-only,0.43214274079288284,Bike,No
0f1cfdZ,66,Pasta,2024-05-01,2024-05-01,8.54,6.4,Walk,Medium,Rainy,0.0,2.37,Route_5,43163080-ea64-4ec7-83c0-2255de65effb,54,Other,City_2,24,5,Italian,Weekly,No,Cold,3,2,Fair,3,False,True,Bike-friendly,0.460955660735227,Bike,No
98dcc4C,7,Chicken wings,2024-06-08,2024-06-08,3.36,48.55,Bike,High,Sunny,0.0,-6.89,Route_4,f24bd17e-be0c-4370-a321-9809de3c7a76,27,Other,City_5,41,1,Italian,Weekly,No,Warm,1,1,Good,1,False,False,Mixed,0.7670964097171205,Car,No
a20867W,58,PastrySmoothie,2024-05-11,2024-05-11,14.44,42.38,Walk,Medium,Snowy,0.0,18.2,Route_2,89a50ffe-9ef5-4e40-81fc-ba69af2c038b,29,Female,City_2,12,1,American,Monthly,Yes,Hot,5,2,Poor,4,False,False,Mixed,0.6398738795604516,Bike,No
455769T,31,Whole cake,2024-05-12,2024-05-12,4.82,5.38,Car,Medium,Snowy,0.0,0.47,Route_1,40a247c2-9593-4cfc-89fc-caae3df55331,60,Male,City_7,39,2,Asian,Monthly,No,Warm,5,4,Fair,2,False,True,Bike-friendly,0.21440525629210028,Car,No
dd648cY,29,Pizza,2024-01-14,2024-01-14,6.28,30.5,Car,Medium,Rainy,0.0,12.51,Route_2,8ebfc46d-e39b-411b-a681-417f4d24c46c,26,Male,City_2,15,1,Asian,Weekly,Yes,Warm,2,2,Poor,4,True,True,Car-only,0.7334215403900798,Bike,No
43740fJ,55,Taccos,2024-02-01,2024-02-01,7.36,20.67,Bike,Low,Snowy,0.0,16.67,Route_3,ade16f92-0ab4-4774-95cc-f3266d3fa9cd,30,Male,City_3,40,2,American,Monthly,No,Cold,1,2,Good,1,False,False,Mixed,0.9650188354474649,Bike,Yes
69f807M,10,Pasta,2024-09-04,2024-09-04,4.39,26.69,Car,Medium,Snowy,0.0,14.08,Route_1,46ea2e81-0579-495f-acf4-6a404dd93762,49,Female,City_5,1,5,Mediterranean,Monthly,Yes,Cold,3,5,Poor,5,True,False,Mixed,0.726953353466969,Bike,No
883f8cR,47,Pasta,2024-11-10,2024-11-10,7.04,44.99,Bike,High,Rainy,0.0,-7.81,Route_1,fe8760d0-f34e-44a3-8fd1-d95dc6d8ffc7,22,Female,City_10,25,3,Mexican,Weekly,No,Warm,3,4,Good,5,True,True,Car-only,0.709564435733998,Car,No
20e1d9R,85,Pasta,2024-05-01,2024-05-01,4.58,49.47,Walk,Medium,Rainy,0.0,10.84,Route_1,e59dfb15-5ee1-4254-afa5-c8729e39969d,48,Male,City_5,2,4,Italian,Weekly,No,Warm,3,5,Good,3,False,True,Mixed,0.9916022893575631,Bike,Yes
d226efV,57,Salad,2024-02-10,2024-02-10,5.69,20.79,Bike,Low,Rainy,0.0,10.54,Route_5,ffcdf990-fe27-4680-9697-2dc1dc495e75,54,Male,City_6,17,5,Italian,Weekly,Yes,Cold,1,1,Good,5,True,True,Bike-friendly,0.49406367049510647,Bike,No
978abbW,89,Whole cake,2024-04-24,2024-04-24,11.0,8.2,Car,High,Rainy,0.0,14.8,Route_3,a75d7c43-5a02-4f60-ada4-004a3088df58,55,Male,City_10,22,5,American,Weekly,No,Cold,1,2,Good,3,False,True,Car-only,0.0009391408325951645,Car,No
6a0153T,71,CoffeeBoba tea,2024-07-06,2024-07-06,4.43,42.8,Car,Low,Snowy,0.0,14.87,Route_5,a8d804a5-0e26-4d06-9fe7-da5f0c41da87,56,Female,City_2,13,5,Mediterranean,Weekly,Yes,Warm,5,3,Good,3,True,False,Mixed,0.8251569664181156,Car,Yes
6ba354I,33,Chicken wings,2024-07-29,2024-07-29,11.56,43.68,Car,Medium,Sunny,0.0,-0.07,Route_5,48e801ae-e5d3-42f4-b97d-4bd470f906e2,19,Female,City_3,39,5,Italian,Weekly,No,Hot,3,1,Fair,4,False,False,Bike-friendly,0.850491454175696,Bike,Yes
b45dddS,1,Burger,2024-03-27,2024-03-27,11.05,38.28,Bike,Medium,Rainy,0.0,5.36,Route_3,3f2df642-57d7-4c18-acc4-8d5b092f957b,42,Female,City_9,21,1,Mediterranean,Weekly,No,Warm,4,3,Good,1,False,False,Bike-friendly,0.9652483126227949,Car,Yes
cd9a8aV,16,Chicken wings,2024-07-13,2024-07-13,7.54,24.43,Car,Low,Sunny,0.0,13.67,Route_5,7fed5f97-cf8f-4a28-9db8-eb1856d67097,37,Male,City_10,9,4,Asian,Monthly,No,Hot,1,2,Fair,2,True,True,Car-only,0.7491101084080274,Bike,No
770da1L,15,Chicken pie,2024-03-25,2024-03-25,14.04,22.8,Walk,High,Snowy,0.0,14.17,Route_1,df4a8128-3d92-40cb-844a-7809f9886298,45,Male,City_4,27,1,American,Weekly,No,Hot,4,4,Poor,3,True,True,Mixed,0.7126109096959584,Car,No
8a67caH,24,Chicken wings,2024-02-05,2024-02-05,14.45,28.19,Bike,Low,Sunny,0.0,-0.09,Route_5,cf321385-5bdc-4e79-9f60-fc6d8e64f13f,49,Other,City_6,15,4,Mexican,Weekly,Yes,Warm,1,3,Poor,1,False,False,Mixed,0.6819585478988837,Car,No
d1c23fB,49,Salad,2024-08-25,2024-08-25,5.05,25.07,Bike,Low,Rainy,0.0,-8.03,Route_3,af1770f8-8057-4ee7-b5f7-5d6839bf0e3c,29,Female,City_7,50,4,Mediterranean,Weekly,Yes,Warm,5,3,Good,3,False,True,Mixed,0.18824415668856542,Car,No
aef584I,4,Whole cake,2024-01-30,2024-01-30,13.85,13.04,Bike,Medium,Snowy,0.0,-3.35,Route_3,47b9fdde-d54c-4c73-8b39-c5fdf63e17f4,42,Male,City_7,28,1,Asian,Monthly,Yes,Cold,2,2,Fair,1,False,False,Mixed,0.5102869299765278,Car,No
1b1537V,78,PastrySmoothie,2024-03-12,2024-03-12,6.85,41.33,Bike,High,Snowy,0.0,-4.29,Route_2,4ac06ed9-1d4b-4a7c-829f-f2cda32c53fc,52,Female,City_1,32,1,Italian,Monthly,Yes,Warm,1,1,Fair,4,True,True,Mixed,0.21628607263971122,Car,No
871331V,39,Burritos,2024-04-11,2024-04-11,14.89,14.18,Car,High,Sunny,0.0,4.5,Route_5,6eec009d-70a1-4157-b488-1634b7e8aa1e,20,Other,City_5,33,3,Italian,Monthly,Yes,Hot,4,2,Fair,3,True,False,Car-only,0.20614742917470785,Car,No
bb1c72X,63,Taccos,2024-09-08,2024-09-08,5.0,26.24,Walk,Medium,Snowy,0.0,9.07,Route_3,ef87ff81-d214-4407-95ca-13542d687983,22,Other,City_9,39,3,Asian,Weekly,No,Cold,1,5,Fair,1,True,False,Bike-friendly,0.7785913488360117,Bike,No
1447baF,78,Burritos,2024-06-17,2024-06-17,7.56,41.1,Bike,High,Snowy,0.0,-3.15,Route_3,8793fbca-f521-4c3b-8071-ec2072282f27,57,Other,City_3,16,2,Italian,Weekly,Yes,Cold,5,4,Good,1,True,True,Car-only,0.7274367440953748,Car,No
79fe54S,83,CoffeeBoba tea,2024-06-03,2024-06-03,9.53,6.86,Car,Medium,Rainy,0.0,-0.93,Route_4,c67acde8-ed3d-4cbb-8458-1c9234b12e48,26,Male,City_8,37,2,Mexican,Weekly,Yes,Cold,1,3,Fair,4,False,True,Car-only,0.2513140898847197,Car,No
075ac6I,78,Pasta,2024-12-07,2024-12-07,4.34,23.05,Bike,High,Snowy,0.0,5.99,Route_2,44981c08-98d4-44f2-b05e-3c2b67089e3e,37,Male,City_5,14,1,Italian,Monthly,No,Cold,4,4,Fair,1,True,True,Mixed,0.7613366984499242,Car,No
87d36cI,83,PastrySmoothie,2024-07-04,2024-07-04,12.71,25.89,Bike,Low,Rainy,0.0,15.31,Route_2,1e48f433-7a67-4486-b6a1-f56279aad917,26,Other,City_10,7,3,Mediterranean,Monthly,No,Hot,2,2,Fair,3,False,False,Bike-friendly,0.5468264522242643,Car,No
65e7e3K,79,Briyani rice,2024-10-26,2024-10-26,14.04,16.75,Walk,High,Sunny,0.0,-8.65,Route_1,5d84195c-170f-4b32-9d2e-398fce3c3e96,32,Male,City_7,47,2,Asian,Monthly,Yes,Cold,4,1,Good,4,False,True,Car-only,0.8955863857965254,Car,Yes
246bacQ,29,Cookie,2024-04-30,2024-04-30,2.88,46.53,Bike,Low,Rainy,0.0,4.23,Route_5,cad36259-9761-4b8f-9ab0-7936f5574139,58,Other,City_4,12,4,Italian,Weekly,No,Warm,3,3,Fair,1,False,False,Bike-friendly,0.7416584547407138,Bike,No
a7b401J,81,Shawarma,2024-06-12,2024-06-12,8.94,9.04,Car,Medium,Snowy,0.0,-2.1,Route_4,c6754b82-9225-4e7a-9d8d-819e71e72184,31,Male,City_4,32,3,Mexican,Weekly,No,Warm,2,4,Poor,5,True,True,Mixed,0.6732520332700886,Bike,No
3291d0J,63,Cookie,2024-09-06,2024-09-06,9.49,10.47,Car,Medium,Rainy,0.0,-9.08,Route_5,9d6cab8b-f6b0-42b1-b1e6-4659715127ac,45,Male,City_10,32,2,Italian,Monthly,Yes,Hot,4,3,Good,4,False,True,Mixed,0.46883193127064404,Car,No
9f47eeM,59,Briyani rice,2024-03-19,2024-03-19,5.01,11.8,Car,Low,Rainy,0.0,9.44,Route_3,e8053b4b-c2e4-4803-b71c-7cab9b9eb8b3,52,Other,City_9,6,4,Mexican,Weekly,Yes,Hot,3,1,Poor,3,True,False,Mixed,0.8568070379867027,Bike,Yes
a0d7b3C,23,Burger,2024-01-12,2024-01-12,2.39,26.55,Car,High,Rainy,0.0,-1.84,Route_3,7271bbdc-71b1-400d-9327-a1185a758a98,51,Female,City_2,23,2,American,Monthly,No,Cold,5,1,Fair,1,True,False,Mixed,0.06769522793072291,Car,No
cc7b07W,2,Taccos,2024-01-04,2024-01-04,6.13,18.49,Car,Low,Sunny,0.0,-6.98,Route_2,e42fb64c-266d-4600-b87c-d6b2f3bf3ee5,59,Female,City_8,35,2,Asian,Monthly,No,Hot,3,4,Fair,2,False,True,Bike-friendly,0.7816819282055343,Bike,No
dce88eN,87,Taccos,2024-12-11,2024-12-11,10.81,44.73,Walk,High,Snowy,0.0,7.73,Route_1,d4c90710-9a5a-4ac2-aa0e-cbd0ab3a8556,27,Other,City_10,4,4,Mexican,Monthly,No,Hot,1,1,Good,2,True,False,Car-only,0.030385617425274236,Car,No
026d56X,2,Chicken rice,2024-03-02,2024-03-02,12.94,5.36,Walk,Medium,Snowy,0.0,6.16,Route_3,b43ea69b-74ae-4f92-8ce8-1731f830bdb6,18,Male,City_5,25,3,Mediterranean,Weekly,No,Hot,3,5,Good,5,False,False,Car-only,0.6168274039306146,Car,No
164db0V,49,Chicken wings,2024-11-05,2024-11-05,11.8,34.02,Bike,Low,Rainy,0.0,11.19,Route_4,d7074379-d135-460c-a4cd-0a78a89b7e49,33,Female,City_5,36,5,Mexican,Weekly,Yes,Warm,1,4,Poor,5,True,True,Car-only,0.09796829867845691,Bike,No
290d88D,98,Dumplings,2024-04-11,2024-04-11,11.56,37.75,Bike,Medium,Sunny,0.0,17.13,Route_5,fc153801-a236-4e2f-ba09-4c4ca0d74b7b,57,Other,City_8,17,1,Mexican,Monthly,No,Warm,1,2,Poor,3,False,True,Car-only,0.5801285538801862,Car,No
0c5814E,12,Beef pie,2024-05-31,2024-05-31,3.15,6.99,Walk,Medium,Sunny,0.0,-7.11,Route_2,4a57fbcf-d672-4010-b04e-0c5d747184a3,47,Female,City_10,6,4,Asian,Monthly,Yes,Warm,2,4,Fair,1,True,True,Bike-friendly,0.5965652743080857,Bike,No
d803d9Z,17,Briyani rice,2024-05-16,2024-05-16,8.46,29.96,Walk,High,Snowy,0.0,11.44,Route_2,4d252f7a-e99e-4997-88a4-5f6dc7b0c03b,28,Male,City_8,13,3,Asian,Weekly,No,Cold,3,5,Good,1,False,False,Car-only,0.97718134546367,Car,Yes
85e1cbP,8,Fried chicken,2024-10-19,2024-10-19,4.79,15.36,Walk,Low,Snowy,0.0,-2.42,Route_3,34c806d1-7885-4073-8285-5de2448d94e1,58,Female,City_4,21,3,Mediterranean,Weekly,Yes,Warm,2,5,Poor,3,True,True,Car-only,0.7289338940875039,Bike,No
62ad1eY,26,Fried chicken,2024-12-06,2024-12-06,4.16,19.22,Bike,Medium,Snowy,0.0,-5.11,Route_5,caaa298a-c672-4eb1-b220-3c3e1de74ca7,44,Male,City_7,27,5,Mexican,Monthly,Yes,Warm,2,4,Good,5,True,False,Bike-friendly,0.0069684613305495136,Bike,No
b6d706A,50,CoffeeBoba tea,2024-05-15,2024-05-15,13.8,36.08,Bike,Low,Snowy,0.0,12.28,Route_4,5ca81aca-e123-4570-b5f3-445356bd786a,50,Other,City_5,47,2,Asian,Weekly,Yes,Hot,4,5,Good,2,False,False,Car-only,0.0974559780262928,Car,No
679cb1D,1,Soup,2024-09-24,2024-09-24,2.04,17.26,Bike,Medium,Sunny,0.0,2.84,Route_5,a3202ec4-5e5d-4c59-80de-35622ac4810e,44,Other,City_1,34,5,Mediterranean,Weekly,Yes,Hot,1,3,Good,3,True,False,Bike-friendly,0.14132649654637586,Car,No
15ed4cL,72,Cookie,2024-07-15,2024-07-15,14.47,31.33,Car,Medium,Sunny,0.0,12.29,Route_3,3efe62b5-ba6a-41e3-9929-a4dae5a7fb25,49,Male,City_3,25,1,Asian,Weekly,No,Hot,4,1,Poor,4,False,False,Mixed,0.6630033418457142,Bike,No
67d577F,35,Beef pie,2024-07-10,2024-07-10,14.46,49.91,Bike,High,Sunny,0.0,-1.34,Route_1,320c3665-d122-4c57-9eba-836b4023cf02,42,Male,City_3,38,5,Asian,Weekly,Yes,Warm,4,3,Good,1,True,True,Bike-friendly,0.012053956469857185,Car,No
786a78T,56,PastrySmoothie,2024-12-03,2024-12-03,4.67,25.45,Bike,High,Rainy,0.0,3.09,Route_3,2688b4d4-f86d-4ec2-ad58-050edb7ff7ce,35,Other,City_2,7,1,American,Monthly,No,Hot,5,2,Good,4,True,False,Mixed,0.7578365899229473,Car,No
54d5adZ,88,Sushi,2024-03-20,2024-03-20,2.1,36.58,Walk,Low,Snowy,0.0,0.43,Route_4,0a3e1341-45e3-448a-b373-c3b51fd048f2,24,Female,City_2,25,5,American,Weekly,Yes,Hot,3,5,Good,4,False,False,Mixed,0.22636745637721067,Car,No
221337C,2,Chicken rice,2024-10-30,2024-10-30,10.35,30.04,Walk,Low,Rainy,0.0,11.87,Route_1,d820a2ac-ba7e-48c1-aa30-03551227c858,29,Male,City_5,27,3,Asian,Monthly,No,Cold,2,2,Fair,2,True,False,Car-only,0.41270087115320253,Car,No
b9008fX,63,Salad,2024-01-31,2024-01-31,7.61,41.84,Bike,Medium,Snowy,0.0,16.58,Route_5,6d42ee5e-9c81-4d11-9dc0-b9a4856ac98b,60,Other,City_9,14,3,Mexican,Weekly,No,Cold,5,4,Poor,1,False,True,Mixed,0.31900420851854183,Car,No
c63635Y,52,Sushi,2024-01-24,2024-01-24,7.32,29.86,Bike,Low,Sunny,0.0,3.76,Route_1,db007c25-e19c-4ead-8f19-1f782ce67971,45,Female,City_7,48,5,Asian,Monthly,No,Hot,2,2,Good,3,True,False,Bike-friendly,0.03502090792037582,Bike,No
9afa88F,36,Dumplings,2024-09-14,2024-09-14,10.42,24.71,Car,Low,Sunny,0.0,15.18,Route_3,6e7658a8-62cd-4d40-adf4-b8c1fd541443,36,Male,City_2,13,4,Italian,Monthly,No,Warm,5,1,Poor,4,True,True,Car-only,0.020645582732819467,Bike,No
9cd5beZ,31,Pizza,2024-07-01,2024-07-01,9.66,47.53,Walk,Low,Sunny,0.0,17.56,Route_4,70a4029a-b90b-4e9b-91d1-468f5df9fc8f,46,Female,City_10,13,3,American,Monthly,Yes,Warm,5,3,Fair,4,False,True,Car-only,0.9106602532125824,Car,Yes
0e94bdK,95,Whole cake,2024-04-21,2024-04-21,7.84,14.38,Car,High,Sunny,0.0,16.68,Route_4,f71e1307-59f5-447b-addc-29f5e35f0c14,32,Female,City_10,33,4,Mexican,Weekly,No,Warm,2,3,Fair,2,True,False,Car-only,0.9499502886971122,Car,Yes
859237W,97,Sushi,2024-01-19,2024-01-19,11.12,40.27,Walk,Low,Rainy,0.0,17.84,Route_1,9e130437-44b0-4f85-b7d3-23db78a1fd2c,34,Other,City_5,49,5,Mexican,Monthly,No,Hot,5,3,Good,5,True,False,Mixed,0.1684927338613571,Bike,No
c9174aU,32,Briyani rice,2024-09-24,2024-09-24,2.44,5.92,Bike,Low,Sunny,0.0,17.49,Route_3,7b6f8ed3-09d2-43f2-8687-9ce86d1661fb,28,Male,City_9,19,5,Mexican,Monthly,No,Cold,5,2,Poor,4,True,True,Mixed,0.5688123183122846,Bike,No
5b0ff7S,90,Whole cake,2024-10-25,2024-10-25,12.0,6.33,Bike,High,Snowy,0.0,-3.65,Route_1,a30dec6f-4110-4de1-bca1-2d5c3c92a759,47,Other,City_10,19,5,Asian,Weekly,Yes,Cold,2,1,Good,2,True,True,Mixed,0.8482248660437431,Car,Yes
48842bH,51,Chicken wings,2024-10-01,2024-10-01,7.26,7.22,Walk,High,Rainy,0.0,9.37,Route_2,43d6aa78-4d33-41d8-a6bb-f7f3b2be47b0,53,Female,City_1,27,1,American,Monthly,Yes,Cold,4,3,Fair,4,False,False,Car-only,0.06980479365380055,Car,No
c96606K,29,Shawarma,2024-01-17,2024-01-17,12.17,45.99,Car,Low,Rainy,0.0,10.27,Route_2,c5c12ab2-07bb-4e7b-9e56-035a41ec6a8c,52,Male,City_1,41,5,American,Weekly,No,Warm,3,3,Fair,3,True,True,Bike-friendly,0.43727453626274015,Bike,No
024a01V,79,Pasta,2024-08-09,2024-08-09,7.05,34.02,Walk,Medium,Sunny,0.0,-8.97,Route_5,207ec8e7-3774-4fad-b3f9-304e48061c9c,60,Female,City_1,39,2,Mexican,Weekly,No,Warm,5,3,Fair,1,False,False,Bike-friendly,0.1670483969539538,Car,No
b2a087F,42,Chicken pie,2024-01-24,2024-01-24,8.16,28.27,Bike,Low,Rainy,0.0,-1.74,Route_3,265fb82a-4cdf-4945-9043-b95f6d9d6127,43,Other,City_8,17,4,American,Monthly,No,Cold,4,5,Good,2,False,False,Bike-friendly,0.5997809075440235,Bike,No
ee0853D,32,Sushi,2024-08-25,2024-08-25,12.31,31.02,Car,Low,Rainy,0.0,1.59,Route_5,5326b4cb-9fd3-4394-b5f8-943f21ffbea1,58,Male,City_2,48,5,Asian,Monthly,No,Warm,1,1,Good,3,False,False,Mixed,0.1964596403349339,Car,No
76ec9cV,26,Soup,2024-03-25,2024-03-25,3.05,40.99,Walk,Medium,Sunny,0.0,-7.06,Route_2,531907cb-abfd-40cd-b0c7-1ce963933543,41,Female,City_10,45,2,Italian,Monthly,No,Cold,1,5,Poor,2,True,False,Car-only,0.6942924145530266,Car,No
ee07b8C,48,Sushi,2024-02-11,2024-02-11,9.8,25.53,Bike,Medium,Sunny,0.0,-5.4,Route_4,bc78692b-70d8-4bb0-aefb-60857cefe760,48,Male,City_2,48,5,Asian,Monthly,No,Hot,4,3,Fair,1,True,True,Mixed,0.1497071623800572,Bike,No
51809bH,75,Soup,2024-05-01,2024-05-01,13.71,29.76,Walk,Medium,Snowy,0.0,6.14,Route_2,dea0cb5f-90f8-4246-8e1e-fe06d00ac550,50,Female,City_6,3,2,American,Weekly,No,Hot,4,3,Good,4,True,False,Mixed,0.4045064916322937,Bike,No
35e593U,100,Chicken rice,2024-10-25,2024-10-25,5.11,8.86,Car,Medium,Snowy,0.0,15.81,Route_5,feb5820b-ef52-4065-a658-950b995d31f2,36,Female,City_1,39,2,Mediterranean,Weekly,Yes,Warm,4,5,Good,1,True,True,Mixed,0.4863677883236788,Bike,No
48225dW,39,Pasta,2024-04-30,2024-04-30,12.11,20.23,Walk,High,Rainy,0.0,-9.59,Route_4,caba5271-2ad1-49e8-88f4-c87ab35d417a,47,Male,City_1,32,3,Mediterranean,Monthly,No,Cold,1,3,Good,3,True,True,Car-only,0.45195381127888823,Car,No
dd7e0fV,83,Chicken pie,2024-07-23,2024-07-23,5.63,48.5,Walk,Medium,Snowy,0.0,7.11,Route_1,643f7633-ccbe-4512-b4b2-4ea2eada0885,36,Other,City_3,18,4,American,Weekly,No,Cold,5,4,Fair,1,False,False,Bike-friendly,0.3292509111324238,Bike,No
0568bdK,28,Dumplings,2024-10-29,2024-10-29,2.78,31.07,Car,Low,Sunny,0.0,14.96,Route_2,139caf62-6bef-46bd-be52-b6039c6abe89,29,Female,City_10,3,1,American,Monthly,No,Cold,4,1,Good,4,True,True,Car-only,0.9004617138641285,Bike,Yes
f8a480T,65,Fried chicken,2024-12-07,2024-12-07,2.06,30.81,Car,Low,Snowy,0.0,3.06,Route_2,d132de6c-e3f0-4906-a25f-3243965fb3e5,44,Other,City_2,2,1,American,Weekly,No,Warm,5,5,Fair,1,False,False,Mixed,0.9577153545971372,Bike,Yes
8b345bD,10,Chicken pie,2024-02-27,2024-02-27,10.43,25.48,Car,Low,Rainy,0.0,17.12,Route_5,58def19a-6018-4ace-a9e2-c234be067a20,42,Male,City_5,26,4,Asian,Monthly,Yes,Hot,4,1,Fair,5,True,True,Mixed,0.8696198199946411,Bike,Yes
50ed5fA,28,Whole cake,2024-10-18,2024-10-18,2.12,36.53,Walk,Medium,Sunny,0.0,4.14,Route_5,b7715c6c-025b-428f-ac68-635ee2aa839e,36,Female,City_2,16,3,Mediterranean,Weekly,Yes,Cold,2,3,Poor,2,False,False,Mixed,0.049838723027665455,Car,No
1c9614H,1,CoffeeBoba tea,2024-10-14,2024-10-14,10.99,29.03,Bike,Medium,Rainy,0.0,2.29,Route_5,79cd87f9-af73-433b-84b2-d36ef918a9b4,24,Male,City_2,33,3,American,Weekly,No,Warm,4,5,Good,5,False,False,Mixed,0.9662549684169613,Car,Yes
adef38V,38,Chicken rice,2024-07-21,2024-07-21,9.31,31.66,Bike,Medium,Snowy,0.0,6.94,Route_1,d3196960-0b9e-486d-ace7-f3f78628e306,35,Female,City_10,22,5,Italian,Monthly,No,Cold,3,2,Fair,5,True,False,Mixed,0.26930156931589466,Bike,No
3aba9aV,97,Fried chicken,2024-06-04,2024-06-04,12.51,23.46,Car,High,Snowy,0.0,-6.52,Route_3,6f5ab3f5-4e34-4580-914e-ed7a51190482,32,Female,City_2,38,5,American,Monthly,No,Cold,3,2,Good,5,True,False,Bike-friendly,0.4380637276050038,Car,No
a2d05cR,99,Chicken wings,2024-07-10,2024-07-10,14.46,39.11,Bike,Low,Snowy,0.0,2.79,Route_2,ff7be857-3214-4542-8e98-d81d80a070f6,45,Other,City_7,49,2,Asian,Weekly,Yes,Cold,2,4,Fair,1,True,False,Mixed,0.5223741064516414,Car,No
9b422eO,87,Pasta,2024-11-03,2024-11-03,8.27,36.15,Walk,Medium,Sunny,0.0,-4.4,Route_4,fd641160-d6c1-4855-a35d-d3e3e700ffcb,54,Other,City_9,14,2,Asian,Monthly,No,Cold,5,2,Poor,3,False,False,Car-only,0.5644912133953236,Car,No
733023N,66,Beef pie,2024-07-21,2024-07-21,6.16,5.54,Car,High,Rainy,0.0,-8.33,Route_4,2ed108ca-7c78-4bd7-8091-005ad4b1784c,29,Female,City_7,2,4,Italian,Monthly,No,Cold,4,1,Good,1,True,True,Car-only,0.04987912831069785,Car,No
64b493A,89,Dumplings,2024-09-14,2024-09-14,7.33,30.4,Bike,Medium,Snowy,0.0,-1.11,Route_1,1a6ccb9a-3f34-4e35-a861-21d15b52ffa7,18,Other,City_10,4,3,Mexican,Monthly,No,Hot,4,1,Fair,4,True,False,Bike-friendly,0.9326870047821165,Car,Yes
6a1996R,23,Chicken wings,2024-01-04,2024-01-04,7.21,35.01,Bike,Medium,Snowy,0.0,-2.68,Route_3,27eb7941-9462-44d7-abe3-847adc221bc6,52,Female,City_7,23,3,American,Monthly,No,Cold,4,2,Fair,5,True,False,Bike-friendly,0.07756409478976678,Car,No
f88665F,2,Chicken rice,2024-04-25,2024-04-25,3.06,25.48,Bike,Medium,Rainy,0.0,5.65,Route_4,edd7c656-fb3b-4f5b-82d1-7b7ab41c4430,22,Female,City_7,42,5,Italian,Weekly,No,Hot,3,1,Poor,4,True,False,Mixed,0.08810777682362647,Car,No
